transaction_id,amount,age,is_international,merchant_cat,hour,device_change,fraud,age_group,fraud_percent_by_hour
402,4512.861980491154,43,1,18,16,0,1,35-44,0.4928909952606635
403,2526.756609866838,34,0,9,7,0,1,25-34,0.5128205128205128
404,4132.4608730726,65,0,12,11,0,1,65+,0.5124378109452736
405,1600.9279555520282,44,0,19,14,1,1,35-44,0.5024875621890548
406,4477.720619252506,41,1,18,3,0,1,35-44,0.49056603773584906
407,1946.6191919920814,52,1,5,5,0,0,45-54,0.47297297297297297
408,55.1774197500115,63,0,2,15,0,1,55-64,0.484
409,4527.004500119899,59,0,7,4,1,0,55-64,0.4744897959183674
410,457.34209725388166,71,1,10,22,1,1,65+,0.46733668341708545
411,1597.2488743144838,56,1,15,12,1,0,55-64,0.4729064039408867
412,4750.359773286974,43,1,7,14,0,0,35-44,0.5024875621890548
413,4753.085127540843,66,1,5,16,0,1,65+,0.4928909952606635
414,2867.616002728307,55,0,15,21,0,0,55-64,0.45
415,3159.5542236368265,40,1,15,19,0,0,35-44,0.49038461538461536
416,2242.7791643696205,39,1,10,21,0,1,35-44,0.45
417,1466.7606477186246,21,0,14,4,1,0,18-24,0.4744897959183674
418,1643.9940623042098,66,0,10,18,0,0,65+,0.5051546391752577
419,3362.919761929115,26,1,17,6,0,0,25-34,0.5069124423963134
420,3762.120272658962,21,0,14,2,1,1,18-24,0.5194174757281553
421,3958.1036395855167,24,1,2,12,1,1,18-24,0.4729064039408867
422,3948.301095829975,40,1,16,13,1,1,35-44,0.5024390243902439
423,456.93930914040317,19,0,13,15,1,1,18-24,0.484
424,2472.607103208205,66,0,9,12,1,0,65+,0.4729064039408867
425,288.73624132320475,41,1,7,1,0,1,35-44,0.48148148148148145
426,2748.094882736354,57,0,16,13,0,0,55-64,0.5024390243902439
427,2208.2109763655117,72,1,10,19,0,1,65+,0.49038461538461536
428,4438.633209608741,48,1,9,6,0,1,45-54,0.5069124423963134
429,1755.2241477478412,64,1,7,4,0,0,55-64,0.4744897959183674
430,586.2180151216018,48,0,16,13,1,0,45-54,0.5024390243902439
431,715.8154185821264,64,1,9,8,0,1,55-64,0.48223350253807107
432,3807.791647955644,57,1,17,9,0,1,55-64,0.5084745762711864
433,3091.4720985179893,65,1,7,6,1,1,65+,0.5069124423963134
434,506.51225793782845,68,0,11,13,1,1,65+,0.5024390243902439
435,421.44992376887217,60,1,8,13,0,1,55-64,0.5024390243902439
436,3505.144688164141,51,1,7,1,0,0,45-54,0.48148148148148145
437,364.74226881460345,72,1,19,16,1,1,65+,0.4928909952606635
438,4109.478436392491,41,0,12,19,0,0,35-44,0.49038461538461536
439,3531.5048935553245,66,1,7,3,1,1,65+,0.49056603773584906
440,407.66255442885694,43,1,8,12,0,1,35-44,0.4729064039408867
441,425.1037327118744,33,0,7,17,1,0,25-34,0.5186915887850467
442,4933.211252927376,74,0,6,2,1,1,65+,0.5194174757281553
443,1871.9797079848454,64,1,9,18,1,0,55-64,0.5051546391752577
444,1853.8400931873878,30,1,13,4,0,0,25-34,0.4744897959183674
445,4064.1850367202555,32,1,7,0,1,1,25-34,0.45161290322580644
446,4736.29563834191,44,0,8,8,1,0,35-44,0.48223350253807107
447,4930.019318050531,21,0,17,23,0,1,18-24,0.46733668341708545
448,3767.137548109449,33,1,17,7,0,1,25-34,0.5128205128205128
449,1881.9216680690479,47,0,16,2,0,1,45-54,0.5194174757281553
450,418.42008277664513,61,1,2,1,1,1,55-64,0.48148148148148145
451,3885.9574327212563,47,1,8,0,1,1,45-54,0.45161290322580644
452,2792.4628444292894,53,0,17,11,1,1,45-54,0.5124378109452736
453,2121.6858242256344,20,1,13,21,0,1,18-24,0.45
454,4531.865571088585,39,0,18,12,0,0,35-44,0.4729064039408867
455,556.8762140484506,66,0,10,9,1,1,65+,0.5084745762711864
456,2463.632896350005,39,1,2,16,0,0,35-44,0.4928909952606635
457,57.75687019232792,67,0,2,10,0,1,65+,0.5252525252525253
458,2343.8345493286374,74,1,14,4,1,1,65+,0.4744897959183674
459,282.4600751335049,67,0,16,8,1,0,65+,0.48223350253807107
460,594.9707634240915,72,1,7,12,0,0,65+,0.4729064039408867
461,588.5137076387473,66,1,12,19,1,0,65+,0.49038461538461536
462,3246.402300278202,29,1,14,22,0,0,25-34,0.46733668341708545
463,3730.478351447851,72,0,4,10,0,1,65+,0.5252525252525253
464,2917.260456720701,38,1,4,22,1,1,35-44,0.46733668341708545
465,4810.900569824235,73,0,18,3,1,0,65+,0.49056603773584906
466,1874.9780270389965,21,0,3,20,0,1,18-24,0.5628415300546448
467,1429.2747193230218,48,0,1,10,0,0,45-54,0.5252525252525253
468,4343.127041819112,61,0,17,8,1,0,55-64,0.48223350253807107
469,1118.7555967587436,48,0,7,6,0,0,45-54,0.5069124423963134
470,4816.149474663616,40,1,16,15,0,0,35-44,0.484
471,61.76021897439189,71,0,5,22,0,0,65+,0.46733668341708545
472,4849.424254711487,70,1,19,22,0,1,65+,0.46733668341708545
473,216.75639984093,37,1,7,4,0,0,35-44,0.4744897959183674
474,4455.824425376657,32,0,14,5,1,0,25-34,0.47297297297297297
475,2638.977844322413,40,1,2,18,0,1,35-44,0.5051546391752577
476,4964.831015800382,45,1,3,0,0,0,45-54,0.45161290322580644
477,369.9090271122589,33,0,17,15,1,0,25-34,0.484
478,2769.7175677222026,54,1,16,17,1,1,45-54,0.5186915887850467
479,4846.543375559876,38,0,8,23,1,1,35-44,0.46733668341708545
480,2615.966123006574,32,0,18,12,0,1,25-34,0.4729064039408867
481,3147.3637920381775,34,0,15,0,0,1,25-34,0.45161290322580644
482,3479.0476962341013,67,1,7,9,1,1,65+,0.5084745762711864
483,2273.2507827740983,54,1,9,6,1,0,45-54,0.5069124423963134
484,3138.162842340233,30,1,6,4,1,0,25-34,0.4744897959183674
485,2921.987245303578,36,1,18,12,1,0,35-44,0.4729064039408867
486,4505.888894444454,47,0,18,21,1,1,45-54,0.45
487,228.1864553269479,62,0,14,15,0,1,55-64,0.484
488,1405.5349847715595,35,1,14,23,1,1,35-44,0.46733668341708545
489,4752.107008898717,31,0,14,19,0,1,25-34,0.49038461538461536
490,4451.428655670691,53,1,4,21,0,1,45-54,0.45
491,2278.8281071757788,53,0,4,13,1,1,45-54,0.5024390243902439
492,3101.042856409882,37,0,15,10,1,0,35-44,0.5252525252525253
493,1387.6285337226823,69,0,15,18,1,1,65+,0.5051546391752577
494,941.4176774590828,36,0,18,22,1,0,35-44,0.46733668341708545
495,2319.0283262949706,62,0,14,1,1,0,55-64,0.48148148148148145
496,1767.407787902238,61,1,1,7,0,0,55-64,0.5128205128205128
497,2918.6969031425097,24,1,10,12,1,1,18-24,0.4729064039408867
498,389.5954501879592,74,0,10,6,1,1,65+,0.5069124423963134
499,4871.999643523166,61,1,10,11,0,1,55-64,0.5124378109452736
500,4931.067511653535,70,0,2,7,1,1,65+,0.5128205128205128
501,3491.110408384706,21,0,8,15,1,1,18-24,0.484
502,2680.945735354258,51,0,1,17,1,0,45-54,0.5186915887850467
503,1548.3285538153525,19,0,1,18,0,0,18-24,0.5051546391752577
504,4069.1613035150363,22,1,4,3,1,1,18-24,0.49056603773584906
505,3423.9711315968425,72,0,7,11,1,0,65+,0.5124378109452736
506,813.9220797851116,27,1,9,15,1,0,25-34,0.484
507,4554.724995284719,49,0,16,20,1,1,45-54,0.5628415300546448
508,4112.863677372922,59,0,5,21,0,0,55-64,0.45
509,4749.049766546328,58,1,2,16,1,0,55-64,0.4928909952606635
510,3628.8718224334116,30,0,11,3,0,1,25-34,0.49056603773584906
511,3067.4625644830135,56,0,18,19,1,0,55-64,0.49038461538461536
512,2091.7969384168036,22,1,19,23,1,1,18-24,0.46733668341708545
513,4663.709688286713,27,1,13,23,1,1,25-34,0.46733668341708545
514,4330.453383612541,27,1,11,21,0,1,25-34,0.45
515,227.04813186084084,55,0,19,23,1,0,55-64,0.46733668341708545
516,132.80850551176277,44,0,17,8,1,0,35-44,0.48223350253807107
517,1882.9403710233698,68,1,5,4,0,0,65+,0.4744897959183674
518,4052.9561005783826,38,1,13,16,1,1,35-44,0.4928909952606635
519,4936.3933704454075,25,0,1,16,1,0,25-34,0.4928909952606635
520,752.9340386265374,18,0,10,1,1,0,18-24,0.48148148148148145
521,2971.0594460453235,45,1,8,1,1,1,45-54,0.48148148148148145
522,1905.0733922984766,66,1,8,20,0,1,65+,0.5628415300546448
523,4849.602074675201,56,1,19,22,0,1,55-64,0.46733668341708545
524,4210.752496755408,31,1,6,6,0,0,25-34,0.5069124423963134
525,4191.805194850978,38,0,12,3,1,1,35-44,0.49056603773584906
526,2343.9971058150563,47,0,7,12,1,0,45-54,0.4729064039408867
527,2074.6826921859883,38,0,16,19,1,1,35-44,0.49038461538461536
528,1367.7619525816006,66,0,9,10,1,1,65+,0.5252525252525253
529,282.82110775798463,26,1,10,2,0,1,25-34,0.5194174757281553
530,4323.747158899011,34,0,10,1,1,1,25-34,0.48148148148148145
531,4064.692144641258,22,1,10,15,0,0,18-24,0.484
532,4998.588648757367,74,0,16,2,1,0,65+,0.5194174757281553
533,4983.187548532453,48,0,1,23,1,0,45-54,0.46733668341708545
534,2777.6030963075345,69,0,17,14,0,1,65+,0.5024875621890548
535,3845.168088487372,57,1,14,16,1,0,55-64,0.4928909952606635
536,4723.883883682258,55,0,19,15,0,1,55-64,0.484
537,4248.38730599638,60,1,17,19,0,1,55-64,0.49038461538461536
538,1237.4931606142452,36,1,14,6,1,0,35-44,0.5069124423963134
539,2253.2701324151576,53,0,8,15,0,1,45-54,0.484
540,646.6679163423235,67,1,9,4,0,1,65+,0.4744897959183674
541,4770.301085266353,50,0,8,1,1,0,45-54,0.48148148148148145
542,3031.2669976199495,30,1,13,0,0,0,25-34,0.45161290322580644
543,1143.9853847118102,31,0,17,21,0,1,25-34,0.45
544,3358.8317213448777,73,1,19,12,1,0,65+,0.4729064039408867
545,3091.023074049021,50,1,7,15,0,1,45-54,0.484
546,1791.4554274461696,46,0,17,4,1,0,45-54,0.4744897959183674
547,568.6744034059454,60,0,1,2,0,1,55-64,0.5194174757281553
548,3358.194404768405,66,0,5,14,1,1,65+,0.5024875621890548
549,2602.0181968180627,53,0,6,15,1,1,45-54,0.484
550,3861.819640286461,61,1,2,10,1,0,55-64,0.5252525252525253
551,2601.297342058855,27,1,16,18,1,0,25-34,0.5051546391752577
552,4261.055320092382,48,1,5,17,1,1,45-54,0.5186915887850467
553,2759.9822870336534,23,1,5,20,0,0,18-24,0.5628415300546448
554,2805.128919705396,74,0,12,8,1,0,65+,0.48223350253807107
555,4383.391359689067,18,1,3,7,1,0,18-24,0.5128205128205128
556,2018.0108481957727,24,0,16,21,0,1,18-24,0.45
557,670.9421270247531,44,1,6,18,1,0,35-44,0.5051546391752577
558,144.88459889038154,38,0,15,21,0,0,35-44,0.45
559,3775.9311411124213,45,0,15,4,0,0,45-54,0.4744897959183674
560,3101.92744721597,33,0,16,16,1,1,25-34,0.4928909952606635
561,3520.6947607280185,73,0,13,4,0,1,65+,0.4744897959183674
562,1065.6078433830448,63,0,12,13,0,1,55-64,0.5024390243902439
563,682.7210064582621,40,1,10,6,0,0,35-44,0.5069124423963134
564,73.70878367374176,69,0,14,8,1,1,65+,0.48223350253807107
565,1753.5872064741784,37,1,2,16,0,0,35-44,0.4928909952606635
566,2949.998516586311,55,1,3,2,1,0,55-64,0.5194174757281553
567,1961.827981453562,71,0,9,7,1,1,65+,0.5128205128205128
568,2187.9371351966215,42,1,11,21,0,0,35-44,0.45
569,4520.889313774248,45,1,11,12,1,1,45-54,0.4729064039408867
570,1741.9290796494784,22,1,10,15,0,0,18-24,0.484
571,2570.433456309894,73,0,14,20,0,0,65+,0.5628415300546448
572,3918.4814106929744,38,0,9,9,1,0,35-44,0.5084745762711864
573,1983.3173688240295,35,0,10,17,1,0,35-44,0.5186915887850467
574,3110.8114144391398,64,0,9,2,1,0,55-64,0.5194174757281553
575,4311.956180024979,23,1,5,11,0,1,18-24,0.5124378109452736
576,4747.653597664553,74,1,8,15,0,1,65+,0.484
577,736.2203311642606,46,1,11,17,0,1,45-54,0.5186915887850467
578,4633.011538182311,36,1,1,16,1,1,35-44,0.4928909952606635
579,2461.0893491046113,50,1,10,6,0,0,45-54,0.5069124423963134
580,1291.9636971064929,18,1,1,18,0,0,18-24,0.5051546391752577
581,2296.2196454350683,62,0,7,22,0,1,55-64,0.46733668341708545
582,4900.1828438521,20,1,14,22,0,1,18-24,0.46733668341708545
583,2463.597851870355,59,1,5,7,1,0,55-64,0.5128205128205128
584,1644.4292998272535,38,1,17,16,0,1,35-44,0.4928909952606635
585,3167.370870729312,52,0,6,20,1,0,45-54,0.5628415300546448
586,1201.4879482721872,58,1,16,6,0,0,55-64,0.5069124423963134
587,380.2407772152109,57,1,11,0,0,1,55-64,0.45161290322580644
588,645.2697298313354,20,0,10,7,0,0,18-24,0.5128205128205128
589,641.1011489499044,42,1,15,18,1,0,35-44,0.5051546391752577
590,760.3615648679595,62,0,7,19,1,1,55-64,0.49038461538461536
591,694.9970360744013,55,0,2,19,1,1,55-64,0.49038461538461536
592,3204.73284927127,62,1,12,9,0,0,55-64,0.5084745762711864
593,910.218541911325,72,1,19,11,0,1,65+,0.5124378109452736
594,1728.9907493359922,37,0,12,23,1,0,35-44,0.46733668341708545
595,4484.045261120154,69,1,16,0,0,1,65+,0.45161290322580644
596,2370.334239674099,61,1,6,23,0,0,55-64,0.46733668341708545
597,3338.1211348666147,62,0,3,20,1,0,55-64,0.5628415300546448
598,862.4270361369475,51,0,2,3,0,0,45-54,0.49056603773584906
599,962.2528050245452,38,1,5,3,0,0,35-44,0.49056603773584906
600,205.30221271612783,73,0,11,8,0,0,65+,0.48223350253807107
601,845.5063802977505,72,1,3,14,1,0,65+,0.5024875621890548
602,1393.6731048207612,65,1,3,23,0,0,65+,0.46733668341708545
603,885.8754108994573,40,1,5,14,1,0,35-44,0.5024875621890548
604,444.423966251521,23,1,11,6,0,0,18-24,0.5069124423963134
605,604.0587196319035,68,0,3,11,1,1,65+,0.5124378109452736
606,2304.4330613955963,70,1,13,2,1,0,65+,0.5194174757281553
607,1032.4622583105568,30,0,8,19,1,1,25-34,0.49038461538461536
608,1821.9850353793292,66,1,10,8,1,1,65+,0.48223350253807107
609,2517.5829370034294,40,1,2,13,0,1,35-44,0.5024390243902439
610,3452.283748318197,26,0,4,12,1,0,25-34,0.4729064039408867
611,197.52138706565358,34,1,18,23,0,0,25-34,0.46733668341708545
612,3997.2525841463043,19,0,19,11,0,1,18-24,0.5124378109452736
613,3139.8740470650478,36,0,4,0,1,0,35-44,0.45161290322580644
614,409.71340071241065,36,1,9,18,0,0,35-44,0.5051546391752577
615,4368.019541909779,73,1,16,15,0,0,65+,0.484
616,4604.441130258534,24,1,6,11,0,0,18-24,0.5124378109452736
617,306.3287213144639,71,1,4,9,0,0,65+,0.5084745762711864
618,1385.1113630878715,59,0,9,1,1,0,55-64,0.48148148148148145
619,4031.2001976855136,59,1,13,17,0,1,55-64,0.5186915887850467
620,3741.550192227908,37,1,9,12,0,1,35-44,0.4729064039408867
621,923.4205757625302,26,1,6,23,0,1,25-34,0.46733668341708545
622,1047.5372673602149,34,1,19,5,0,1,25-34,0.47297297297297297
623,1852.9900418541185,44,1,14,11,0,1,35-44,0.5124378109452736
624,2423.1304029699154,64,0,15,21,1,0,55-64,0.45
625,3091.6556028799496,19,1,3,3,0,0,18-24,0.49056603773584906
626,1845.1992842092923,53,0,5,0,1,0,45-54,0.45161290322580644
627,2313.211045949606,36,1,18,10,0,1,35-44,0.5252525252525253
628,3737.607219730649,34,1,14,22,1,1,25-34,0.46733668341708545
629,184.3793312500989,22,1,16,7,0,0,18-24,0.5128205128205128
630,1262.9322847757599,56,0,14,1,0,1,55-64,0.48148148148148145
631,3567.0345798368776,35,1,9,1,1,0,35-44,0.48148148148148145
632,4476.138981598309,70,0,15,15,1,0,65+,0.484
633,2558.875533136215,71,0,7,0,1,0,65+,0.45161290322580644
634,2661.035312841313,24,1,14,3,0,1,18-24,0.49056603773584906
635,536.7528846875405,34,0,6,5,1,1,25-34,0.47297297297297297
636,2237.6144217504498,56,1,15,20,1,0,55-64,0.5628415300546448
637,2663.5537150086607,53,1,8,19,1,0,45-54,0.49038461538461536
638,1213.1100476700135,57,0,2,13,0,1,55-64,0.5024390243902439
639,1346.9469115159554,62,1,8,19,0,1,55-64,0.49038461538461536
640,1887.0435313600087,21,1,1,14,0,1,18-24,0.5024875621890548
641,101.33591769085412,55,0,17,6,1,1,55-64,0.5069124423963134
642,1611.0737487503081,42,0,19,6,0,0,35-44,0.5069124423963134
643,1058.0285869757267,22,0,5,17,0,0,18-24,0.5186915887850467
644,1638.1592635373954,47,0,16,22,0,1,45-54,0.46733668341708545
645,599.6908969644368,29,0,7,1,0,1,25-34,0.48148148148148145
646,4452.745876418735,21,0,7,19,1,1,18-24,0.49038461538461536
647,2968.3686753166894,41,1,18,14,0,1,35-44,0.5024875621890548
648,3395.8324934033035,46,0,18,0,1,0,45-54,0.45161290322580644
649,3946.067021798084,26,0,2,20,1,1,25-34,0.5628415300546448
650,2492.712552446357,21,1,15,16,1,1,18-24,0.4928909952606635
651,435.51452014903106,68,1,14,19,1,0,65+,0.49038461538461536
652,2685.9956025509205,41,0,18,12,1,1,35-44,0.4729064039408867
653,2934.6187489863746,31,0,9,11,1,0,25-34,0.5124378109452736
654,3727.4519314474655,22,1,14,23,0,0,18-24,0.46733668341708545
655,2158.8660716021673,35,0,5,21,1,0,35-44,0.45
656,638.7739336750233,59,0,11,14,0,1,55-64,0.5024875621890548
657,1419.5957530878236,74,1,8,23,1,0,65+,0.46733668341708545
658,1816.0483996967769,36,0,5,4,0,1,35-44,0.4744897959183674
659,3229.9402894166747,29,1,11,6,1,1,25-34,0.5069124423963134
660,2854.3207450398904,35,0,5,7,0,0,35-44,0.5128205128205128
661,1781.1275327633334,34,1,17,22,0,0,25-34,0.46733668341708545
662,4932.589728716105,47,1,4,13,1,0,45-54,0.5024390243902439
663,3029.268321965079,41,1,15,3,1,1,35-44,0.49056603773584906
664,1186.8967318882364,28,0,19,20,1,1,25-34,0.5628415300546448
665,509.8105806293983,52,1,2,13,1,0,45-54,0.5024390243902439
666,765.1428367824758,40,0,17,9,0,1,35-44,0.5084745762711864
667,1230.5426841941562,34,1,12,21,0,0,25-34,0.45
668,804.2461849245188,18,1,17,15,1,1,18-24,0.484
669,933.6485532324775,32,1,10,10,1,1,25-34,0.5252525252525253
670,1426.1907483005416,49,0,18,21,0,1,45-54,0.45
671,867.6946028784794,26,0,19,13,1,1,25-34,0.5024390243902439
672,4483.9303577075,32,1,18,13,0,0,25-34,0.5024390243902439
673,402.0884945625494,45,0,13,1,1,0,45-54,0.48148148148148145
674,2623.032436461703,41,0,14,21,1,0,35-44,0.45
675,2052.573738121318,52,0,16,12,0,1,45-54,0.4729064039408867
676,4911.910705926123,39,1,18,2,0,1,35-44,0.5194174757281553
677,561.0824719380937,44,0,18,17,1,0,35-44,0.5186915887850467
678,1989.8801396296624,36,1,16,21,0,0,35-44,0.45
679,4847.382695943569,62,1,17,3,1,0,55-64,0.49056603773584906
680,4327.670122344008,29,1,7,20,0,1,25-34,0.5628415300546448
681,4085.5432826754504,37,0,12,20,1,0,35-44,0.5628415300546448
682,1290.2562323976542,18,1,2,18,1,0,18-24,0.5051546391752577
683,855.267049362939,38,0,10,15,1,0,35-44,0.484
684,3343.5474564022306,66,0,5,3,0,0,65+,0.49056603773584906
685,4646.950569648801,62,1,3,18,0,0,55-64,0.5051546391752577
686,2784.257702176635,18,1,19,22,0,0,18-24,0.46733668341708545
687,2858.4918346600293,27,1,13,14,0,0,25-34,0.5024875621890548
688,1400.6154892077607,64,0,12,0,1,0,55-64,0.45161290322580644
689,3847.6951730264927,49,0,3,15,0,0,45-54,0.484
690,936.0316990390593,56,1,6,14,0,1,55-64,0.5024875621890548
691,1619.072502784814,39,1,14,15,0,0,35-44,0.484
692,2127.7567566434673,35,0,4,21,1,0,35-44,0.45
693,2538.5442830435904,65,0,13,19,0,0,65+,0.49038461538461536
694,1212.806252342986,63,1,19,0,0,1,55-64,0.45161290322580644
695,575.0692868712785,49,0,18,16,1,1,45-54,0.4928909952606635
696,3053.489592165721,44,0,3,4,1,0,35-44,0.4744897959183674
697,1443.8641356480387,45,0,6,4,1,1,45-54,0.4744897959183674
698,2906.6098688916386,35,0,16,6,1,1,35-44,0.5069124423963134
699,772.6592136557374,56,0,3,12,1,0,55-64,0.4729064039408867
700,2406.2193691722327,66,0,12,11,1,1,65+,0.5124378109452736
701,2663.4145733253777,46,1,19,3,1,1,45-54,0.49056603773584906
702,260.0658605753121,35,0,19,3,0,0,35-44,0.49056603773584906
703,1683.684786691409,61,1,4,22,1,0,55-64,0.46733668341708545
704,672.9389700179322,25,1,1,20,1,1,25-34,0.5628415300546448
705,317.811477393366,71,0,2,20,1,0,65+,0.5628415300546448
706,4949.811201717336,48,1,13,5,1,0,45-54,0.47297297297297297
707,1612.44687102864,51,1,13,23,1,0,45-54,0.46733668341708545
708,4049.5623548273197,24,1,2,14,0,1,18-24,0.5024875621890548
709,1273.9486331640555,53,0,19,20,0,0,45-54,0.5628415300546448
710,3407.8321083974224,35,1,16,18,0,1,35-44,0.5051546391752577
711,3801.379071588543,55,0,12,5,0,1,55-64,0.47297297297297297
712,2978.5980642986137,26,1,1,11,0,0,25-34,0.5124378109452736
713,2358.4093665622418,26,1,9,13,0,1,25-34,0.5024390243902439
714,2059.7927298221953,63,1,17,17,0,0,55-64,0.5186915887850467
715,1744.9924644484336,25,1,10,11,1,0,25-34,0.5124378109452736
716,4647.716192094881,68,0,18,23,1,0,65+,0.46733668341708545
717,4153.266419530858,52,1,19,23,1,0,45-54,0.46733668341708545
718,4825.169526421896,35,1,7,14,1,0,35-44,0.5024875621890548
719,622.3618202042381,22,0,19,18,1,1,18-24,0.5051546391752577
720,3654.6065085430178,31,0,15,7,1,1,25-34,0.5128205128205128
721,4691.763943648368,45,0,9,8,0,0,45-54,0.48223350253807107
722,906.9840977621351,47,1,10,4,1,1,45-54,0.4744897959183674
723,333.4148405665207,21,0,4,4,1,1,18-24,0.4744897959183674
724,3705.8621258010053,56,0,6,5,1,1,55-64,0.47297297297297297
725,2872.7910927863795,37,0,4,22,0,1,35-44,0.46733668341708545
726,4209.302055014602,42,0,5,2,0,0,35-44,0.5194174757281553
727,699.7221107548212,45,0,9,4,0,0,45-54,0.4744897959183674
728,3976.541291987591,29,0,12,0,1,0,25-34,0.45161290322580644
729,1008.9349729186749,19,1,8,10,1,1,18-24,0.5252525252525253
730,819.1160583856569,60,0,5,20,1,1,55-64,0.5628415300546448
731,822.1647238570337,31,1,11,19,0,0,25-34,0.49038461538461536
732,4073.0590264366792,39,0,11,0,0,0,35-44,0.45161290322580644
733,3326.3209062603046,48,0,13,6,1,1,45-54,0.5069124423963134
734,2615.8040584208275,40,0,14,14,0,0,35-44,0.5024875621890548
735,1794.793590133389,65,1,8,16,1,1,65+,0.4928909952606635
736,4386.125503524729,37,0,18,7,0,0,35-44,0.5128205128205128
737,1962.8330920057542,55,0,19,1,0,0,55-64,0.48148148148148145
738,4083.1805979184137,72,0,12,12,0,1,65+,0.4729064039408867
